"concat('it001',`assignment_id`)","concat('it001',`problem_id`)","concat('it001', username)",is_final,status,pre_score,coefficient,"concat('it001',`language_id`)",created_at,updated_at,judgement
2c21a417483842f9e201569468caaf642706e2dc,bd036867be986715a2912ba9b12e63eab02635f2,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,Compilation Error,0,100,it0012,01-30 13:20:35,01-30 15:28:01,"{""times"":[],""mems"":[],""verdicts"":{""\n\nforbidden phrase: &quot;strlen&quot; is banned\nforbidden phrase: &quot;strcmp&quot; is banned\n"":1}}"
2c21a417483842f9e201569468caaf642706e2dc,bd036867be986715a2912ba9b12e63eab02635f2,ed9eaeb6a707f50154024b24d7efcb874a9795dd,0,Compilation Error,0,100,it0012,01-30 13:22:21,01-30 13:22:22,"{""times"":[],""mems"":[],""verdicts"":{""\n\nforbidden phrase: &quot;strlen&quot; is banned\nforbidden phrase: &quot;strcmp&quot; is banned\n"":1}}"
2c21a417483842f9e201569468caaf642706e2dc,60998633bca2c5e5b224ceecd65bc74f4e6fb995,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,01-30 14:35:08,01-30 14:35:16,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
2c21a417483842f9e201569468caaf642706e2dc,58d40c3a20608dfca345a1b121d71134ba638079,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,01-30 14:59:25,01-30 14:59:33,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
2c21a417483842f9e201569468caaf642706e2dc,ce6b401e6b1ce9b47d1c442937d5dc170a3b0180,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,01-30 15:15:53,01-30 15:16:01,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
2c21a417483842f9e201569468caaf642706e2dc,bd036867be986715a2912ba9b12e63eab02635f2,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,01-30 15:27:53,01-30 15:28:01,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
2c21a417483842f9e201569468caaf642706e2dc,25f35b22d4250326043e23964e368cb1e50a1de6,ed9eaeb6a707f50154024b24d7efcb874a9795dd,1,SCORE,10000,100,it0012,01-30 16:35:28,01-30 16:35:35,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
c24786a1b3c1d19be01514cf7d95d05b3735e891,c2bab92c612562ab2f92653b90994ab696b7008d,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,09-26 07:38:48,09-26 07:38:51,"{""times"":[0,0],""mems"":[0,0],""verdicts"":[]}"
c24786a1b3c1d19be01514cf7d95d05b3735e891,7e8ca9e625acf74f3e8b98a9163b285ea86740f2,ba12c0a2cb367af0467e479c03507c71a805d291,0,Compilation Error,0,100,it0012,09-26 08:19:55,09-26 08:22:06,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int main()':\n8:13: error: 'fabs' was not declared in this scope; did you mean 'labs'?\n"":1}}"
c24786a1b3c1d19be01514cf7d95d05b3735e891,7e8ca9e625acf74f3e8b98a9163b285ea86740f2,ba12c0a2cb367af0467e479c03507c71a805d291,0,Compilation Error,0,100,it0012,09-26 08:20:14,09-26 08:20:16,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int main()':\n8:13: error: 'fabs' was not declared in this scope; did you mean 'labs'?\n"":1}}"
c24786a1b3c1d19be01514cf7d95d05b3735e891,7e8ca9e625acf74f3e8b98a9163b285ea86740f2,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,09-26 08:22:01,09-26 08:22:06,"{""times"":[0,0,0,0,0],""mems"":[0,0,0,0,0],""verdicts"":[]}"
c24786a1b3c1d19be01514cf7d95d05b3735e891,68a90b22fcf1b8404bc2e692519393b1c587c8ed,ba12c0a2cb367af0467e479c03507c71a805d291,0,SCORE,0,100,it0012,09-26 08:47:13,09-26 08:48:37,"{""times"":[0,0,0],""mems"":[0,0,0],""verdicts"":{""WRONG"":3}}"
c24786a1b3c1d19be01514cf7d95d05b3735e891,68a90b22fcf1b8404bc2e692519393b1c587c8ed,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,09-26 08:48:34,09-26 08:48:37,"{""times"":[0,0,0],""mems"":[0,0,0],""verdicts"":[]}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,789454427dd4097a14749e3dde63346b7a8d3811,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-10 07:00:41,10-10 07:00:51,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,d6a5bdd7f7f32364f4743854ef3b5369c0706677,ba12c0a2cb367af0467e479c03507c71a805d291,0,Compilation Error,0,100,it0012,10-10 07:15:14,10-10 07:37:36,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int main()':\n17:20: error: invalid operands of types 'double' and 'int' to binary 'operator^'\n"":1}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,d6a5bdd7f7f32364f4743854ef3b5369c0706677,ba12c0a2cb367af0467e479c03507c71a805d291,0,Compilation Error,0,100,it0012,10-10 07:20:41,10-10 07:37:36,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int main()':\n17:28: error: invalid type argument of unary '*' (have 'int')\n"":1}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,d6a5bdd7f7f32364f4743854ef3b5369c0706677,ba12c0a2cb367af0467e479c03507c71a805d291,0,Compilation Error,0,100,it0012,10-10 07:32:55,10-10 08:06:51,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int main()':\n17:19: error: invalid type argument of unary '*' (have 'int')\n"":1}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,d6a5bdd7f7f32364f4743854ef3b5369c0706677,ba12c0a2cb367af0467e479c03507c71a805d291,0,Compilation Error,0,100,it0012,10-10 07:34:04,10-10 07:34:06,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int main()':\n17:26: error: invalid type argument of unary '*' (have 'int')\n"":1}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,d6a5bdd7f7f32364f4743854ef3b5369c0706677,ba12c0a2cb367af0467e479c03507c71a805d291,0,Compilation Error,0,100,it0012,10-10 07:34:37,10-10 07:34:40,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int main()':\n17:26: error: invalid type argument of unary '*' (have 'int')\n"":1}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,d6a5bdd7f7f32364f4743854ef3b5369c0706677,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-10 08:06:44,10-10 08:06:51,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,bf96fbdc5f499538c3e2bfbec5779c8a14b0a9ff,ba12c0a2cb367af0467e479c03507c71a805d291,0,SCORE,0,100,it0012,10-10 08:07:46,10-10 08:19:21,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":10}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,bf96fbdc5f499538c3e2bfbec5779c8a14b0a9ff,ba12c0a2cb367af0467e479c03507c71a805d291,0,SCORE,0,100,it0012,10-10 08:09:37,10-10 08:09:45,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":10}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,bf96fbdc5f499538c3e2bfbec5779c8a14b0a9ff,ba12c0a2cb367af0467e479c03507c71a805d291,0,SCORE,0,100,it0012,10-10 08:13:48,10-10 08:13:56,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":10}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,bf96fbdc5f499538c3e2bfbec5779c8a14b0a9ff,ba12c0a2cb367af0467e479c03507c71a805d291,0,SCORE,0,100,it0012,10-10 08:16:24,10-10 08:16:33,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":10}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,bf96fbdc5f499538c3e2bfbec5779c8a14b0a9ff,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-10 08:19:11,10-10 08:19:21,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,7a6e5ca470ff47c3b5048f240c4738de71010c78,ba12c0a2cb367af0467e479c03507c71a805d291,0,SCORE,0,100,it0012,10-10 08:38:23,10-10 08:40:46,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":10}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,7a6e5ca470ff47c3b5048f240c4738de71010c78,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-10 08:40:34,10-10 08:40:46,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,54b413f650ffee4648369b231d3db970fc0b65d8,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-10 08:57:12,10-10 08:57:22,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,aba0da3a907ec6603b286245b9c4bb8731be961b,ba12c0a2cb367af0467e479c03507c71a805d291,0,SCORE,0,100,it0012,10-11 06:30:34,10-11 06:38:50,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":10}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,aba0da3a907ec6603b286245b9c4bb8731be961b,ba12c0a2cb367af0467e479c03507c71a805d291,0,SCORE,0,100,it0012,10-11 06:35:46,10-11 06:35:58,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":10}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,aba0da3a907ec6603b286245b9c4bb8731be961b,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-11 06:38:43,10-11 06:38:50,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,e641c3ec8313b9a6efd412b519e32b29c9e1439c,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-12 14:42:07,10-12 14:42:15,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,9ec58869b69a632e3cba27924e342ba40eb378b0,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-12 14:53:45,10-12 14:53:52,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,6e5086227ee6b4fed117a2407a74767564eec959,ba12c0a2cb367af0467e479c03507c71a805d291,0,Compilation Error,0,100,it0012,10-13 17:33:24,10-13 17:43:42,"{""times"":[],""mems"":[],""verdicts"":{""\n\nforbidden phrase: &quot;include&quot; is banned\nforbidden phrase: &quot;using&quot; is banned\n"":1}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,6e5086227ee6b4fed117a2407a74767564eec959,ba12c0a2cb367af0467e479c03507c71a805d291,0,Compilation Error,0,100,it0012,10-13 17:36:10,10-13 17:36:10,"{""times"":[],""mems"":[],""verdicts"":{""\n\nforbidden phrase: &quot;include&quot; is banned\nforbidden phrase: &quot;using&quot; is banned\n"":1}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,6e5086227ee6b4fed117a2407a74767564eec959,ba12c0a2cb367af0467e479c03507c71a805d291,0,Compilation Error,0,100,it0012,10-13 17:41:50,10-13 17:41:52,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int main()':\n16:13: error: 'agge' was not declared in this scope; did you mean 'age'?\n"":1}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,6e5086227ee6b4fed117a2407a74767564eec959,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-13 17:43:35,10-13 17:43:42,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,109053b4800a1cc4cb8c889666202886306e7ced,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-14 03:43:26,10-14 03:43:33,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,06cf149fef4eeb0c9627439503388da93f2a76f4,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-14 04:08:54,10-14 04:09:03,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,89982b44345cc98080ab0fe90acc0fe5fa864e82,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-14 06:19:45,10-14 06:19:52,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,1d824e02c40fecdae25d89c0357410997dfbf799,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-14 07:12:25,10-14 07:12:33,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,fb2b7b2f70b04f35cfc0003bb2ff5c9e8254b092,ba12c0a2cb367af0467e479c03507c71a805d291,0,SCORE,9000,100,it0012,10-15 02:24:13,10-15 02:31:53,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":1}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,fb2b7b2f70b04f35cfc0003bb2ff5c9e8254b092,ba12c0a2cb367af0467e479c03507c71a805d291,0,SCORE,9000,100,it0012,10-15 02:26:07,10-15 02:26:15,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":1}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,fb2b7b2f70b04f35cfc0003bb2ff5c9e8254b092,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-15 02:31:45,10-15 02:31:53,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,d0a6ec65f51bdd2de414cc001e06ce58bb5907af,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-15 03:00:18,10-15 03:00:26,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,f86c7e74f00cdc9777cba2ed6041a482869c8040,ba12c0a2cb367af0467e479c03507c71a805d291,0,SCORE,2727,100,it0012,10-15 03:41:07,10-15 03:46:13,"{""times"":[0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":8}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,f86c7e74f00cdc9777cba2ed6041a482869c8040,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-15 03:46:05,10-15 03:46:13,"{""times"":[0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,80ff1ee048a019ee1f26c9d9b8287bf8997f6da7,ba12c0a2cb367af0467e479c03507c71a805d291,0,Compilation Error,0,100,it0012,10-15 04:52:24,10-15 05:02:15,"{""times"":[],""mems"":[],""verdicts"":{""\n\nforbidden phrase: &quot;include&quot; is banned\n"":1}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,80ff1ee048a019ee1f26c9d9b8287bf8997f6da7,ba12c0a2cb367af0467e479c03507c71a805d291,0,Compilation Error,0,100,it0012,10-15 04:55:02,10-15 04:55:04,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int main()':\n12:13: error: 'setprecision' was not declared in this scope\n"":1}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,80ff1ee048a019ee1f26c9d9b8287bf8997f6da7,ba12c0a2cb367af0467e479c03507c71a805d291,0,Compilation Error,0,100,it0012,10-15 04:55:46,10-15 04:55:48,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int main()':\n12:18: error: 'precision' is not a member of 'std'\n"":1}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,80ff1ee048a019ee1f26c9d9b8287bf8997f6da7,ba12c0a2cb367af0467e479c03507c71a805d291,0,Compilation Error,0,100,it0012,10-15 04:56:11,10-15 04:56:13,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int main()':\n12:13: error: 'precision' was not declared in this scope\n"":1}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,80ff1ee048a019ee1f26c9d9b8287bf8997f6da7,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-15 05:02:03,10-15 05:02:15,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,217ba7563116dab9ca8bf00875e14cec255d7525,ba12c0a2cb367af0467e479c03507c71a805d291,0,Compilation Error,0,100,it0012,10-15 15:17:08,10-15 15:22:43,"{""times"":[],""mems"":[],""verdicts"":{""\n\n1:9: fatal error: iostrem: No such file or directory\n"":1}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,217ba7563116dab9ca8bf00875e14cec255d7525,ba12c0a2cb367af0467e479c03507c71a805d291,0,Compilation Error,0,100,it0012,10-15 15:18:56,10-15 15:18:58,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'bool SoNgayTrongThang(int, int)':\n26:19: error: expected primary-expression before 'int'\nIn function 'int main()':\n40:39: error: expected primary-expression before 'int'\n40:49: error: expected primary-expression before 'int'\n"":1}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,217ba7563116dab9ca8bf00875e14cec255d7525,ba12c0a2cb367af0467e479c03507c71a805d291,0,SCORE,7000,100,it0012,10-15 15:22:35,10-15 15:41:00,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":3}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,217ba7563116dab9ca8bf00875e14cec255d7525,ba12c0a2cb367af0467e479c03507c71a805d291,0,SCORE,7000,100,it0012,10-15 15:30:02,10-15 15:30:09,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":3}}"
873ca33ddb97f97087b4b49cb4d757582b22d98d,217ba7563116dab9ca8bf00875e14cec255d7525,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-15 15:40:53,10-15 15:41:00,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
ec8131e7635fc1075d480e5b1cc6fe85933f65c5,1d824e02c40fecdae25d89c0357410997dfbf799,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-24 06:51:01,10-24 06:51:08,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
ec8131e7635fc1075d480e5b1cc6fe85933f65c5,fb2b7b2f70b04f35cfc0003bb2ff5c9e8254b092,ba12c0a2cb367af0467e479c03507c71a805d291,0,Compilation Error,0,100,it0012,10-24 07:01:51,10-24 07:05:37,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int main()':\n6:5: error: expected ';' before 'a'\n"":1}}"
ec8131e7635fc1075d480e5b1cc6fe85933f65c5,fb2b7b2f70b04f35cfc0003bb2ff5c9e8254b092,ba12c0a2cb367af0467e479c03507c71a805d291,0,Compilation Error,0,100,it0012,10-24 07:04:40,10-24 07:04:42,"{""times"":[],""mems"":[],""verdicts"":{""\n\nIn function 'int main()':\n6:5: error: expected ';' before 'a'\n"":1}}"
ec8131e7635fc1075d480e5b1cc6fe85933f65c5,fb2b7b2f70b04f35cfc0003bb2ff5c9e8254b092,ba12c0a2cb367af0467e479c03507c71a805d291,0,SCORE,8000,100,it0012,10-24 07:05:29,10-24 07:07:52,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":2}}"
ec8131e7635fc1075d480e5b1cc6fe85933f65c5,fb2b7b2f70b04f35cfc0003bb2ff5c9e8254b092,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-24 07:07:44,10-24 07:07:52,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
ec8131e7635fc1075d480e5b1cc6fe85933f65c5,d0a6ec65f51bdd2de414cc001e06ce58bb5907af,ba12c0a2cb367af0467e479c03507c71a805d291,0,SCORE,0,100,it0012,10-24 07:23:26,10-24 07:25:43,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,1984,0,0,0,1984,0,0,0],""verdicts"":{""WRONG"":13}}"
ec8131e7635fc1075d480e5b1cc6fe85933f65c5,d0a6ec65f51bdd2de414cc001e06ce58bb5907af,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-24 07:25:34,10-24 07:25:43,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
ec8131e7635fc1075d480e5b1cc6fe85933f65c5,f86c7e74f00cdc9777cba2ed6041a482869c8040,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-24 07:40:08,10-24 07:40:18,"{""times"":[0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
ec8131e7635fc1075d480e5b1cc6fe85933f65c5,217ba7563116dab9ca8bf00875e14cec255d7525,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-24 08:29:39,10-24 08:29:46,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
ec8131e7635fc1075d480e5b1cc6fe85933f65c5,d3d8534c6cf68a2043b76a3ab71d7e9eaeb7b0ba,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-24 09:11:04,10-24 09:11:10,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
ec8131e7635fc1075d480e5b1cc6fe85933f65c5,127eacfe9dfbdfe4e8e5db8dabdaf20dbedbab59,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-26 16:45:22,10-26 16:45:34,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
ec8131e7635fc1075d480e5b1cc6fe85933f65c5,91908ebb9760444bea691ff8619e0a67a2f9fcef,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-26 16:49:24,10-26 16:49:28,"{""times"":[0,0,0,0,0],""mems"":[0,0,0,0,0],""verdicts"":[]}"
ec8131e7635fc1075d480e5b1cc6fe85933f65c5,10ef40cac132f24608f893c45f1452173e00e0b6,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-26 16:59:16,10-26 16:59:23,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
ec8131e7635fc1075d480e5b1cc6fe85933f65c5,56b63756c4b84138542af04bd5cb3a2d31ae1b69,ba12c0a2cb367af0467e479c03507c71a805d291,0,SCORE,9000,100,it0012,10-26 17:30:04,10-26 17:33:22,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":{""WRONG"":1}}"
ec8131e7635fc1075d480e5b1cc6fe85933f65c5,56b63756c4b84138542af04bd5cb3a2d31ae1b69,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-26 17:33:15,10-26 17:33:22,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
ec8131e7635fc1075d480e5b1cc6fe85933f65c5,e8b67e20b62d0aa42092538a5983c71604bd40e9,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-26 17:52:09,10-26 17:52:16,"{""times"":[0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
ec8131e7635fc1075d480e5b1cc6fe85933f65c5,ff75347a4671d84aba7db89af5a1de668661f692,ba12c0a2cb367af0467e479c03507c71a805d291,1,SCORE,10000,100,it0012,10-27 03:54:32,10-27 03:54:43,"{""times"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""mems"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""verdicts"":[]}"
